index,filename,scene_label,city,location,segment,device,encoded,decoded,sum,count,mean,ranks
11467,audio/street_traffic-lyon-1110-43756-a.wav,street_traffic,lyon,1110,43756,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08285577841451768
11468,audio/street_traffic-lisbon-1008-43763-a.wav,street_traffic,lisbon,1008,43763,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08922317733205985
11469,audio/street_traffic-lisbon-1076-43764-a.wav,street_traffic,lisbon,1076,43764,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.11270296084049666
11470,audio/street_traffic-lisbon-1067-43785-a.wav,street_traffic,lisbon,1067,43785,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10538045208532315
11471,audio/street_traffic-lyon-1029-43790-a.wav,street_traffic,lyon,1029,43790,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07632919452403693
11472,audio/street_traffic-lisbon-1067-43852-a.wav,street_traffic,lisbon,1067,43852,a,8,street_traffic,323.0,357.0,0.9047619047619048,0.279847182425979
11474,audio/street_traffic-lyon-1045-43864-a.wav,street_traffic,lyon,1045,43864,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015122572429162687
11475,audio/street_traffic-lyon-1029-43873-a.wav,street_traffic,lyon,1029,43873,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.02148997134670487
11476,audio/street_traffic-lisbon-1008-43876-a.wav,street_traffic,lisbon,1008,43876,a,8,street_traffic,329.0,357.0,0.9215686274509803,0.20415472779369628
11477,audio/street_traffic-lyon-1045-43877-a.wav,street_traffic,lyon,1045,43877,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03502069404648201
11478,audio/street_traffic-prague-1033-43896-a.wav,street_traffic,prague,1033,43896,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05253104106972302
11479,audio/street_traffic-lisbon-1076-43913-a.wav,street_traffic,lisbon,1076,43913,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10546004457179242
11480,audio/street_traffic-prague-1033-43918-a.wav,street_traffic,prague,1033,43918,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.14931550461636423
11481,audio/street_traffic-lyon-1029-43929-a.wav,street_traffic,lyon,1029,43929,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.0526106335561923
11483,audio/street_traffic-lyon-1045-43952-a.wav,street_traffic,lyon,1045,43952,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12137854186564788
11484,audio/street_traffic-lyon-1110-43963-a.wav,street_traffic,lyon,1110,43963,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08930276981852914
11485,audio/street_traffic-prague-1033-43985-a.wav,street_traffic,prague,1033,43985,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.0406717605858007
11486,audio/street_traffic-lisbon-1076-43991-a.wav,street_traffic,lisbon,1076,43991,a,8,street_traffic,322.0,357.0,0.9019607843137255,0.2938554600445718
11487,audio/street_traffic-lyon-1045-44004-a.wav,street_traffic,lyon,1045,44004,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028732887615409104
11488,audio/street_traffic-lyon-1029-44010-a.wav,street_traffic,lyon,1029,44010,a,8,street_traffic,314.0,357.0,0.8795518207282913,0.41045845272206305
11489,audio/street_traffic-lisbon-1076-44025-a.wav,street_traffic,lisbon,1076,44025,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015202164915631965
11490,audio/street_traffic-prague-1006-44030-a.wav,street_traffic,prague,1006,44030,a,8,street_traffic,277.0,357.0,0.7759103641456583,0.8282394141992996
11491,audio/street_traffic-prague-1006-44046-a.wav,street_traffic,prague,1006,44046,a,8,street_traffic,287.0,357.0,0.803921568627451,0.7409264565425024
11492,audio/street_traffic-lyon-1110-44049-a.wav,street_traffic,lyon,1110,44049,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.046641197070996496
11493,audio/street_traffic-lyon-1045-44087-a.wav,street_traffic,lyon,1045,44087,a,8,street_traffic,311.0,357.0,0.8711484593837535,0.4520057306590258
11494,audio/street_traffic-barcelona-161-4901-a.wav,street_traffic,barcelona,161,4901,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.008357211079274117
11495,audio/street_traffic-barcelona-161-4902-a.wav,street_traffic,barcelona,161,4902,a,8,street_traffic,313.0,357.0,0.876750700280112,0.4246259153135944
11496,audio/street_traffic-barcelona-161-4903-a.wav,street_traffic,barcelona,161,4903,a,8,street_traffic,310.0,357.0,0.8683473389355743,0.4659344157911493
11497,audio/street_traffic-barcelona-161-4904-a.wav,street_traffic,barcelona,161,4904,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.052690226042661575
11498,audio/street_traffic-barcelona-161-4905-a.wav,street_traffic,barcelona,161,4905,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.06359439668895256
11499,audio/street_traffic-barcelona-161-4906-a.wav,street_traffic,barcelona,161,4906,a,8,street_traffic,328.0,357.0,0.9187675070028011,0.21561604584527222
11500,audio/street_traffic-barcelona-161-4907-a.wav,street_traffic,barcelona,161,4907,a,8,street_traffic,310.0,357.0,0.8683473389355743,0.4660140082776186
11501,audio/street_traffic-barcelona-161-4908-a.wav,street_traffic,barcelona,161,4908,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05858007004138809
11502,audio/street_traffic-barcelona-161-4909-a.wav,street_traffic,barcelona,161,4909,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021569563833174148
11503,audio/street_traffic-barcelona-161-4910-a.wav,street_traffic,barcelona,161,4910,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.1303724928366762
11504,audio/street_traffic-barcelona-161-4911-a.wav,street_traffic,barcelona,161,4911,a,8,street_traffic,326.0,357.0,0.9131652661064426,0.240528494110156
11505,audio/street_traffic-barcelona-161-4912-a.wav,street_traffic,barcelona,161,4912,a,8,street_traffic,296.0,357.0,0.8291316526610645,0.6403215536453358
11506,audio/street_traffic-barcelona-161-4913-a.wav,street_traffic,barcelona,161,4913,a,8,street_traffic,317.0,357.0,0.8879551820728291,0.3681152499204075
11507,audio/street_traffic-barcelona-161-4914-a.wav,street_traffic,barcelona,161,4914,a,8,street_traffic,307.0,357.0,0.8599439775910365,0.5019102196752626
11508,audio/street_traffic-barcelona-161-4915-a.wav,street_traffic,barcelona,161,4915,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.11278255332696593
11509,audio/street_traffic-barcelona-161-4916-a.wav,street_traffic,barcelona,161,4916,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015281757402101241
11510,audio/street_traffic-barcelona-161-4917-a.wav,street_traffic,barcelona,161,4917,a,8,street_traffic,301.0,357.0,0.8431372549019608,0.5783190066857689
11511,audio/street_traffic-barcelona-161-4918-a.wav,street_traffic,barcelona,161,4918,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09718242597898759
11512,audio/street_traffic-barcelona-161-4919-a.wav,street_traffic,barcelona,161,4919,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.1055396370582617
11513,audio/street_traffic-barcelona-161-4920-a.wav,street_traffic,barcelona,161,4920,a,8,street_traffic,305.0,357.0,0.8543417366946778,0.5281757402101241
11514,audio/street_traffic-barcelona-161-4921-a.wav,street_traffic,barcelona,161,4921,a,8,street_traffic,318.0,357.0,0.8907563025210085,0.35331104743712194
11515,audio/street_traffic-barcelona-161-4922-a.wav,street_traffic,barcelona,161,4922,a,8,street_traffic,303.0,357.0,0.8487394957983193,0.5538045208532315
11516,audio/street_traffic-barcelona-161-4923-a.wav,street_traffic,barcelona,161,4923,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15974212034383956
11517,audio/street_traffic-barcelona-161-4924-a.wav,street_traffic,barcelona,161,4924,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.1493950971028335
11518,audio/street_traffic-barcelona-161-4925-a.wav,street_traffic,barcelona,161,4925,a,8,street_traffic,330.0,357.0,0.9243697478991597,0.1928525947150589
11519,audio/street_traffic-barcelona-161-4926-a.wav,street_traffic,barcelona,161,4926,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.046720789557465774
11520,audio/street_traffic-barcelona-161-4927-a.wav,street_traffic,barcelona,161,4927,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028812480101878382
11521,audio/street_traffic-barcelona-161-4928-a.wav,street_traffic,barcelona,161,4928,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015361349888570519
11522,audio/street_traffic-barcelona-161-4929-a.wav,street_traffic,barcelona,161,4929,a,8,street_traffic,294.0,357.0,0.8235294117647058,0.6657115568290354
11523,audio/street_traffic-barcelona-161-4930-a.wav,street_traffic,barcelona,161,4930,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03510028653295129
11524,audio/street_traffic-barcelona-161-4931-a.wav,street_traffic,barcelona,161,4931,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09726201846545686
11525,audio/street_traffic-barcelona-161-4932-a.wav,street_traffic,barcelona,161,4932,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04680038204393505
11526,audio/street_traffic-barcelona-161-4933-a.wav,street_traffic,barcelona,161,4933,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.02889207258834766
11527,audio/street_traffic-barcelona-161-4934-a.wav,street_traffic,barcelona,161,4934,a,8,street_traffic,324.0,357.0,0.907563025210084,0.26695319961795605
11528,audio/street_traffic-barcelona-161-4935-a.wav,street_traffic,barcelona,161,4935,a,8,street_traffic,330.0,357.0,0.9243697478991597,0.1929321872015282
11529,audio/street_traffic-barcelona-161-4936-a.wav,street_traffic,barcelona,161,4936,a,8,street_traffic,305.0,357.0,0.8543417366946778,0.5282553326965934
11530,audio/street_traffic-barcelona-162-4937-a.wav,street_traffic,barcelona,162,4937,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07640878701050621
11531,audio/street_traffic-barcelona-162-4938-a.wav,street_traffic,barcelona,162,4938,a,8,street_traffic,329.0,357.0,0.9215686274509803,0.20423432028016555
11532,audio/street_traffic-barcelona-162-4939-a.wav,street_traffic,barcelona,162,4939,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08938236230499841
11533,audio/street_traffic-barcelona-162-4940-a.wav,street_traffic,barcelona,162,4940,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03517987901942057
11534,audio/street_traffic-barcelona-162-4941-a.wav,street_traffic,barcelona,162,4941,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.06367398917542184
11535,audio/street_traffic-barcelona-162-4942-a.wav,street_traffic,barcelona,162,4942,a,8,street_traffic,326.0,357.0,0.9131652661064426,0.24060808659662528
11536,audio/street_traffic-barcelona-162-4943-a.wav,street_traffic,barcelona,162,4943,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05865966252785737
11537,audio/street_traffic-barcelona-162-4944-a.wav,street_traffic,barcelona,162,4944,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09734161095192614
11538,audio/street_traffic-barcelona-162-4945-a.wav,street_traffic,barcelona,162,4945,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.035259471505889844
11539,audio/street_traffic-barcelona-162-4946-a.wav,street_traffic,barcelona,162,4946,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.008436803565743395
11540,audio/street_traffic-barcelona-162-4947-a.wav,street_traffic,barcelona,162,4947,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07648837949697548
11541,audio/street_traffic-barcelona-162-4948-a.wav,street_traffic,barcelona,162,4948,a,8,street_traffic,326.0,357.0,0.9131652661064426,0.24068767908309455
11542,audio/street_traffic-barcelona-162-4949-a.wav,street_traffic,barcelona,162,4949,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.00851639605221267
11543,audio/street_traffic-barcelona-162-4950-a.wav,street_traffic,barcelona,162,4950,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05276981852913085
11544,audio/street_traffic-barcelona-162-4951-a.wav,street_traffic,barcelona,162,4951,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.1128621458134352
11545,audio/street_traffic-barcelona-162-4952-a.wav,street_traffic,barcelona,162,4952,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12145813435211716
11546,audio/street_traffic-barcelona-162-4953-a.wav,street_traffic,barcelona,162,4953,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08946195479146768
11547,audio/street_traffic-barcelona-162-4954-a.wav,street_traffic,barcelona,162,4954,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028971665074816938
11548,audio/street_traffic-barcelona-162-4955-a.wav,street_traffic,barcelona,162,4955,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10561922954473098
11549,audio/street_traffic-barcelona-162-4956-a.wav,street_traffic,barcelona,162,4956,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021649156319643426
11550,audio/street_traffic-barcelona-162-4957-a.wav,street_traffic,barcelona,162,4957,a,8,street_traffic,327.0,357.0,0.9159663865546218,0.22851002865329512
11551,audio/street_traffic-barcelona-162-4958-a.wav,street_traffic,barcelona,162,4958,a,8,street_traffic,327.0,357.0,0.9159663865546218,0.22858962113976442
11552,audio/street_traffic-barcelona-162-4959-a.wav,street_traffic,barcelona,162,4959,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08293537090098695
11553,audio/street_traffic-barcelona-162-4960-a.wav,street_traffic,barcelona,162,4960,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.029051257561286216
11554,audio/street_traffic-barcelona-162-4961-a.wav,street_traffic,barcelona,162,4961,a,8,street_traffic,323.0,357.0,0.9047619047619048,0.2799267749124483
11555,audio/street_traffic-barcelona-162-4962-a.wav,street_traffic,barcelona,162,4962,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021728748806112703
11556,audio/street_traffic-barcelona-162-4963-a.wav,street_traffic,barcelona,162,4963,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08954154727793696
11557,audio/street_traffic-barcelona-162-4964-a.wav,street_traffic,barcelona,162,4964,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05873925501432665
11558,audio/street_traffic-barcelona-162-4965-a.wav,street_traffic,barcelona,162,4965,a,8,street_traffic,315.0,357.0,0.8823529411764706,0.3966093600764088
11559,audio/street_traffic-barcelona-162-4966-a.wav,street_traffic,barcelona,162,4966,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07656797198344477
11560,audio/street_traffic-barcelona-162-4967-a.wav,street_traffic,barcelona,162,4967,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015440942375039797
11561,audio/street_traffic-barcelona-162-4968-a.wav,street_traffic,barcelona,162,4968,a,8,street_traffic,302.0,357.0,0.84593837535014,0.5659025787965616
11562,audio/street_traffic-barcelona-162-4969-a.wav,street_traffic,barcelona,162,4969,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12153772683858644
11563,audio/street_traffic-barcelona-162-4970-a.wav,street_traffic,barcelona,162,4970,a,8,street_traffic,353.0,357.0,0.988795518207283,0.015520534861509073
11564,audio/street_traffic-barcelona-162-4971-a.wav,street_traffic,barcelona,162,4971,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09742120343839542
11565,audio/street_traffic-barcelona-162-4972-a.wav,street_traffic,barcelona,162,4972,a,8,street_traffic,316.0,357.0,0.8851540616246498,0.38204393505253104
11566,audio/street_traffic-barcelona-163-4973-a.wav,street_traffic,barcelona,163,4973,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04075135307226998
11567,audio/street_traffic-barcelona-163-4974-a.wav,street_traffic,barcelona,163,4974,a,8,street_traffic,328.0,357.0,0.9187675070028011,0.2156956383317415
11568,audio/street_traffic-barcelona-163-4975-a.wav,street_traffic,barcelona,163,4975,a,8,street_traffic,317.0,357.0,0.8879551820728291,0.3681948424068768
11569,audio/street_traffic-barcelona-163-4976-a.wav,street_traffic,barcelona,163,4976,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04083094555873926
11570,audio/street_traffic-barcelona-163-4977-a.wav,street_traffic,barcelona,163,4977,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07664756446991404
11571,audio/street_traffic-barcelona-163-4978-a.wav,street_traffic,barcelona,163,4978,a,8,street_traffic,332.0,357.0,0.9299719887955182,0.17207895574657753
11572,audio/street_traffic-barcelona-163-4979-a.wav,street_traffic,barcelona,163,4979,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.1304520853231455
11573,audio/street_traffic-barcelona-163-4980-a.wav,street_traffic,barcelona,163,4980,a,8,street_traffic,295.0,357.0,0.8263305322128851,0.6533747214262974
11574,audio/street_traffic-barcelona-163-4981-a.wav,street_traffic,barcelona,163,4981,a,8,street_traffic,304.0,357.0,0.8515406162464986,0.541308500477555
11575,audio/street_traffic-barcelona-163-4982-a.wav,street_traffic,barcelona,163,4982,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.14947468958930277
11576,audio/street_traffic-barcelona-163-4983-a.wav,street_traffic,barcelona,163,4983,a,8,street_traffic,301.0,357.0,0.8431372549019608,0.5783985991722381
11577,audio/street_traffic-barcelona-163-4984-a.wav,street_traffic,barcelona,163,4984,a,8,street_traffic,282.0,357.0,0.7899159663865546,0.7849411015600127
11578,audio/street_traffic-barcelona-163-4985-a.wav,street_traffic,barcelona,163,4985,a,8,street_traffic,282.0,357.0,0.7899159663865546,0.785020694046482
11579,audio/street_traffic-barcelona-163-4986-a.wav,street_traffic,barcelona,163,4986,a,8,street_traffic,329.0,357.0,0.9215686274509803,0.20431391276663483
11580,audio/street_traffic-barcelona-163-4987-a.wav,street_traffic,barcelona,163,4987,a,8,street_traffic,288.0,357.0,0.8067226890756303,0.7314549506526584
11581,audio/street_traffic-barcelona-163-4988-a.wav,street_traffic,barcelona,163,4988,a,8,street_traffic,335.0,357.0,0.938375350140056,0.1396052212671124
11582,audio/street_traffic-barcelona-163-4989-a.wav,street_traffic,barcelona,163,4989,a,8,street_traffic,328.0,357.0,0.9187675070028011,0.21577523081821076
11583,audio/street_traffic-barcelona-163-4990-a.wav,street_traffic,barcelona,163,4990,a,8,street_traffic,296.0,357.0,0.8291316526610645,0.6404011461318052
11584,audio/street_traffic-barcelona-163-4991-a.wav,street_traffic,barcelona,163,4991,a,8,street_traffic,292.0,357.0,0.8179271708683473,0.6896688952562878
11585,audio/street_traffic-barcelona-163-4992-a.wav,street_traffic,barcelona,163,4992,a,8,street_traffic,321.0,357.0,0.8991596638655462,0.30913721744667305
11586,audio/street_traffic-barcelona-163-4993-a.wav,street_traffic,barcelona,163,4993,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.11294173829990449
